0,31.4995887078,3149.95887078
1,27.1740646029,2717.40646029
2,23.7626985998,2376.26985998
3,21.4168088753,2141.68088753
4,18.6142506018,1861.42506018
5,15.7035171673,1570.35171673
6,13.5549320793,1355.49320793
7,10.9842420034,1098.42420034
8,9.08614316671,908.614316671
9,7.37738343676,737.738343676
10,5.4102311285,541.02311285
11,4.57811806317,457.811806317
12,3.51038604385,351.038604385
13,1.80735549257,180.735549257
14,0.0396094543344,3.96094543344
15,-1.15952036583,-115.952036583
16,-2.28500418507,-228.500418507
17,-3.29519669044,-329.519669044
18,-4.58432943338,-458.432943338
19,-5.13703471727,-513.703471727
20,-6.0447140895,-604.47140895
21,-6.95805228181,-695.805228181
22,-7.64167595812,-764.167595812
23,-8.13957907069,-813.957907069
24,-8.82428298993,-882.428298993
25,-9.64227066059,-964.227066059
26,-10.1825433629,-1018.25433629
27,-10.6956181809,-1069.56181809
28,-11.5235778634,-1152.35778634
29,-12.3048636474,-1230.48636474
30,-13.3514339737,-1335.14339737
31,-13.7224689644,-1372.24689644
32,-14.2370910513,-1423.70910513
33,-14.6536946533,-1465.36946533
34,-15.0590480222,-1505.90480222
35,-15.3086230916,-1530.86230916
36,-15.6581901252,-1565.81901252
37,-15.971299115,-1597.1299115
38,-16.4562842559,-1645.62842559
39,-17.0745040189,-1707.45040189
40,-17.393513752,-1739.3513752
41,-17.7602705055,-1776.02705055
42,-18.1397422325,-1813.97422325
43,-18.5116532151,-1851.16532151
44,-18.9184362587,-1891.84362587
45,-19.0256075114,-1902.56075114
46,-19.2528407856,-1925.28407856
47,-19.5816806335,-1958.16806335
48,-19.7998891348,-1979.98891348
49,-20.1038700669,-2010.38700669
50,-20.2467053727,-2024.67053727
51,-20.6342662945,-2063.42662945
52,-20.8045902603,-2080.45902603
53,-20.9040430579,-2090.40430579
54,-21.0876969571,-2108.76969571
55,-21.3995117312,-2139.95117312
56,-21.5717358577,-2157.17358577
57,-21.6176194014,-2161.76194014
58,-21.7212818978,-2172.12818978
59,-22.0113791263,-2201.13791263
60,-22.1400893369,-2214.00893369
61,-22.3155966792,-2231.55966792
62,-22.630499629,-2263.0499629
63,-22.8016428865,-2280.16428865
64,-22.8645614298,-2286.45614298
65,-23.0219088072,-2302.19088072
66,-23.2004181643,-2320.04181643
67,-23.3818345107,-2338.18345107
68,-23.6369131818,-2363.69131818
69,-23.6745537398,-2367.45537398
70,-23.8346707851,-2383.46707851
71,-24.0496884531,-2404.96884531
72,-24.3853298347,-2438.53298347
73,-24.6147579907,-2461.47579907
74,-24.7220939464,-2472.20939464
75,-24.7873187416,-2478.73187416
76,-24.8529700713,-2485.29700713
77,-25.140192931,-2514.0192931
78,-25.2162824758,-2521.62824758
79,-25.4035283459,-2540.35283459
80,-25.574736766,-2557.4736766
81,-25.680592182,-2568.0592182
82,-25.7437435216,-2574.37435216
83,-25.8873941656,-2588.73941656
84,-26.0663890355,-2606.63890355
85,-26.1625756083,-2616.25756083
86,-26.3162763671,-2631.62763671
87,-26.3908938035,-2639.08938035
88,-26.5137780192,-2651.37780192
89,-26.6370920376,-2663.70920376
90,-26.6976819362,-2669.76819362
91,-26.779609737,-2677.9609737
92,-26.8661947524,-2686.61947524
93,-26.8885618913,-2688.85618913
94,-27.0337584792,-2703.37584792
95,-27.11408013,-2711.408013
96,-27.1629408354,-2716.29408354
97,-27.2728749481,-2727.28749481
98,-27.4350488622,-2743.50488622
99,-27.7026043998,-2770.26043998
100,-27.744185236,-2774.4185236
101,-27.8360300158,-2783.60300158
102,-27.9453937575,-2794.53937575
103,-28.0037277634,-2800.37277634
104,-28.1089817535,-2810.89817535
105,-28.2618921424,-2826.18921424
106,-28.3015246799,-2830.15246799
107,-28.345898271,-2834.5898271
108,-28.3850916359,-2838.50916359
109,-28.4150260967,-2841.50260967
110,-28.5435271074,-2854.35271074
111,-28.6024103537,-2860.24103537
112,-28.6286988536,-2862.86988536
113,-28.6640224365,-2866.40224365
114,-28.7086793823,-2870.86793823
115,-28.7472922537,-2874.72922537
116,-28.7786798272,-2877.86798272
117,-28.8312638595,-2883.12638595
118,-28.8483247913,-2884.83247913
119,-28.8849817461,-2888.49817461
120,-28.9028668336,-2890.28668336
121,-28.9729925731,-2897.29925731
122,-29.0218924219,-2902.18924219
123,-29.1067023499,-2910.67023499
124,-29.1361330625,-2913.61330625
125,-29.1474998913,-2914.74998913
126,-29.1535437259,-2915.35437259
127,-29.1938768043,-2919.38768043
128,-29.2055124501,-2920.55124501
129,-29.2145454276,-2921.45454276
130,-29.2584981598,-2925.84981598
131,-29.2709004842,-2927.09004842
132,-29.3262776275,-2932.62776275
133,-29.4064804353,-2940.64804353
134,-29.4265231394,-2942.65231394
135,-29.4400532253,-2944.00532253
136,-29.4645995144,-2946.45995144
137,-29.4798124396,-2947.98124396
138,-29.5117844756,-2951.17844756
139,-29.5467933184,-2954.67933184
140,-29.5718135365,-2957.18135365
141,-29.683562648,-2968.3562648
142,-29.7365889267,-2973.65889267
143,-29.795744501,-2979.5744501
144,-29.8111366586,-2981.11366586
145,-29.8354863418,-2983.54863418
146,-29.867924798,-2986.7924798
147,-29.8803299103,-2988.03299103
148,-29.9343972776,-2993.43972776
149,-29.9896959184,-2998.96959184
150,-30.0338756695,-3003.38756695
151,-30.0707326952,-3007.07326952
152,-30.1321309966,-3013.21309966
153,-30.1611010863,-3016.11010863
154,-30.1878415999,-3018.78415999
155,-30.2254769422,-3022.54769422
156,-30.2425014799,-3024.25014799
157,-30.2633449958,-3026.33449958
